ModemTime,Longitude,Latitude
2022-05-09 04:34:39.000,"438,668,016","203,691,683"
2022-05-09 04:35:09.000,"438,681,616","203,671,666"
2022-05-09 04:35:38.000,"438,706,216","203,654,883"
2022-05-09 04:36:08.000,"43,871,885","203,645,216"
2022-05-09 04:36:39.000,"4,387,484","20,362,415"
2022-05-09 04:37:09.000,"438,773,049","203,607,466"
2022-05-09 04:37:39.000,"43,878,475","203,599,833"
2022-05-09 04:38:09.000,"4,388,077","20,358,685"
2022-05-09 04:38:39.000,"438,838,999","203,573,433"
2022-05-09 04:39:09.000,"438,848,416","203,567,733"
2022-05-09 04:39:39.000,"438,853,216","203,561,649"
2022-05-09 04:40:10.000,"438,868,783","20,354,035"
2022-05-09 04:40:40.000,"438,885,183","20,353,265"
2022-05-09 04:41:09.000,"438,899,533","203,547,433"
2022-05-09 04:41:39.000,"4,389,342","203,532,483"
2022-05-09 04:42:09.000,"4,389,454","203,527,216"
2022-05-09 04:42:39.000,"438,956,866","203,526,683"
2022-05-09 04:43:09.000,"4,389,843","203,542,116"
2022-05-09 04:43:40.000,"4,389,881","203,543,133"
2022-05-09 04:44:10.000,"439,007,849","203,551,666"
2022-05-09 04:44:40.000,"43,902,025","203,578,066"
2022-05-09 04:45:10.000,"439,019,666","203,623,233"
2022-05-09 04:45:40.000,"439,019,416","203,652,366"
2022-05-09 04:46:10.000,"439,019,716","203,676,083"
2022-05-09 04:46:40.000,"439,020,499","203,687,349"
2022-05-09 04:47:10.000,"4,390,164","203,731,566"
2022-05-09 04:47:40.000,"43,901,255","203,768,133"
2022-05-09 04:48:10.000,"439,008,483","20,380,055"
2022-05-09 04:48:40.000,"43,900,435","203,835,633"
2022-05-09 04:49:10.000,"438,997,916","203,890,616"
2022-05-09 04:49:40.000,"438,994,116","203,924,666"
2022-05-09 04:49:45.000,"438,995,383","20,392,675"
2022-05-09 04:49:58.000,"438,999,033","203,928,233"
2022-05-09 04:50:24.000,"438,994,066","20,395,155"
2022-05-09 04:50:29.000,"438,993,033","203,954,516"
2022-05-09 04:50:59.000,"439,020,383","203,981,916"
2022-05-09 04:51:29.000,"439,059,549","204,010,466"
2022-05-09 04:51:58.000,"43,909,695","204,039,466"
2022-05-09 04:52:25.000,"4,391,182","204,077,216"
2022-05-09 04:52:32.000,"43,911,205","204,080,433"
2022-05-09 04:53:02.000,"439,090,616","204,087,133"
2022-05-09 04:53:16.000,"439,091,366","204,087,566"
2022-05-09 04:53:47.000,"439,108,983","20,408,315"
2022-05-09 04:53:49.000,"439,108,983","20,408,315"
2022-05-09 04:53:49.010,"439,108,983","20,408,315"
2022-05-09 04:54:47.000,"439,108,983","20,408,315"
2022-05-09 04:54:52.000,"439,108,816","2,040,827"
2022-05-09 04:54:52.010,"439,108,816","2,040,827"
2022-05-09 04:55:00.000,"439,108,816","2,040,827"
2022-05-09 04:55:00.010,"439,108,816","2,040,827"
2022-05-09 04:58:01.000,"439,108,816","2,040,827"
2022-05-09 04:58:03.000,"439,108,816","2,040,827"
2022-05-09 04:58:03.010,"439,108,816","2,040,827"
2022-05-09 04:58:10.000,"439,110,116","204,082,666"
2022-05-09 04:58:40.000,"439,123,649","204,079,449"
2022-05-09 04:59:10.000,"439,154,766","204,076,183"
2022-05-09 04:59:40.000,"439,195,049","204,083,433"
2022-05-09 05:00:10.000,"439,239,466","204,093,266"
2022-05-09 05:00:41.000,"439,282,116","204,102,599"
2022-05-09 05:01:11.000,"439,334,183","2,041,144"
2022-05-09 05:01:41.000,"4,393,904","204,126,633"
2022-05-09 05:02:11.000,"4,394,502","204,140,033"
2022-05-09 05:02:41.000,"439,506,649","204,152,383"
2022-05-09 05:03:10.000,"439,559,183","204,162,666"
2022-05-09 05:03:40.000,"439,609,333","204,164,416"
2022-05-09 05:04:11.000,"439,657,166","20,417,965"
2022-05-09 05:04:36.000,"439,695,783","204,184,783"
2022-05-09 05:05:06.000,"4,397,414","204,189,233"
2022-05-09 05:05:36.000,"439,790,233","204,202,433"
2022-05-09 05:06:06.000,"439,822,966","204,225,299"
2022-05-09 05:06:36.000,"439,859,266","204,188,133"
2022-05-09 05:06:49.000,"43,987,785","204,176,916"
2022-05-09 05:06:57.000,"43,988,535","204,188,433"
2022-05-09 05:07:19.000,"43,988,805","2,042,212"
2022-05-09 05:07:49.000,"439,939,366","204,218,666"
2022-05-09 05:08:19.000,"439,976,283","204,272,116"
2022-05-09 05:08:49.000,"440,015,583","20,431,925"
2022-05-09 05:09:19.000,"44,001,185","204,393,983"
2022-05-09 05:09:48.000,"440,014,066","204,466,516"
2022-05-09 05:10:18.000,"440,033,383","204,536,233"
2022-05-09 05:10:49.000,"440,065,516","204,599,133"
2022-05-09 05:11:19.000,"440,111,466","204,630,866"
2022-05-09 05:11:49.000,"440,173,149","204,635,533"
2022-05-09 05:12:19.000,"44,022,675","204,661,366"
2022-05-09 05:12:49.000,"440,280,466","2,047,044"
2022-05-09 05:13:19.000,"440,328,816","2,047,568"
2022-05-09 05:13:49.000,"440,361,183","204,827,799"
2022-05-09 05:14:20.000,"440,420,433","2,048,527"
2022-05-09 05:14:50.000,"440,473,683","2,048,789"
2022-05-09 05:15:19.000,"440,529,349","204,888,316"
2022-05-09 05:15:49.000,"440,580,716","204,906,466"
2022-05-09 05:16:19.000,"440,640,466","2,049,125"
2022-05-09 05:16:49.000,"440,701,283","20,490,445"
2022-05-09 05:17:20.000,"440,759,983","2,048,689"
2022-05-09 05:17:50.000,"440,790,749","204,849,466"
2022-05-09 05:18:19.000,"44,080,735","204,835,166"
2022-05-09 05:18:19.010,"44,080,735","204,835,166"
2022-05-09 05:19:17.000,"44,080,735","204,835,166"
2022-05-09 05:20:43.000,"44,080,735","204,835,166"
2022-05-09 05:20:45.000,"440,807,233","204,832,799"
2022-05-09 05:20:45.010,"440,807,233","204,832,799"
2022-05-09 05:20:52.000,"440,807,366","204,833,499"
2022-05-09 05:21:23.000,"440,833,383","204,812,333"
2022-05-09 05:21:53.000,"440,882,766","204,791,983"
2022-05-09 05:22:23.000,"440,939,183","204,807,766"
2022-05-09 05:22:53.000,"440,999,783","204,811,233"
2022-05-09 05:23:23.000,"441,055,083","204,833,499"
2022-05-09 05:23:53.000,"441,115,683","204,835,299"
2022-05-09 05:24:24.000,"441,168,833","20,484,465"
2022-05-09 05:24:44.000,"44,119,975","204,827,516"
2022-05-09 05:25:02.000,"441,228,216","204,824,283"
2022-05-09 05:25:13.000,"441,236,233","204,798,516"
2022-05-09 05:25:41.000,"44,125,665","204,727,183"
2022-05-09 05:26:10.000,"441,319,266","204,688,316"
2022-05-09 05:26:40.000,"441,373,716","204,622,916"
2022-05-09 05:27:06.000,"441,416,883","204,594,849"
2022-05-09 05:27:29.000,"441,436,233","204,536,933"
2022-05-09 05:28:00.000,"44,149,175","204,496,766"
2022-05-09 05:28:30.000,"441,545,549","204,451,183"
2022-05-09 05:29:00.000,"44,158,395","204,386,066"
2022-05-09 05:29:30.000,"441,610,383","204,311,633"
2022-05-09 05:30:00.000,"441,662,383","204,269,283"
2022-05-09 05:30:30.000,"441,702,116","204,207,816"
2022-05-09 05:30:42.000,"441,702,066","204,175,683"
2022-05-09 05:31:13.000,"44,167,875","204,094,283"
2022-05-09 05:31:42.000,"441,644,883","204,030,766"
2022-05-09 05:32:12.000,"441,682,516","203,972,983"
2022-05-09 05:32:31.000,"441,698,949","20,392,715"
2022-05-09 05:33:01.000,"4,417,304","203,855,283"
2022-05-09 05:33:31.000,"441,766,533","203,787,966"
2022-05-09 05:34:01.000,"44,180,575","203,720,366"
2022-05-09 05:34:31.000,"441,828,949","203,641,833"
2022-05-09 05:35:02.000,"441,836,016","2,035,486"
2022-05-09 05:35:12.000,"441,841,566","203,525,916"
2022-05-09 05:35:40.000,"441,871,633","203,468,049"
2022-05-09 05:36:10.000,"441,870,116","203,378,566"
2022-05-09 05:36:40.000,"441,890,683","203,318,366"
2022-05-09 05:37:09.000,"44,187,995","2,032,431"
2022-05-09 05:37:40.000,"441,911,066","203,192,249"
2022-05-09 05:38:04.000,"441,905,483","203,140,783"
2022-05-09 05:38:34.000,"441,935,733","20,308,035"
2022-05-09 05:39:04.000,"441,971,016","20,301,665"
2022-05-09 05:39:34.000,"441,952,416","202,934,483"
2022-05-09 05:40:04.000,"441,970,666","202,856,499"
2022-05-09 05:40:34.000,"441,991,499","2,027,813"
2022-05-09 05:41:04.000,"441,985,033","202,708,316"
2022-05-09 05:41:35.000,"4,420,035","202,629,833"
2022-05-09 05:42:03.000,"441,985,883","202,572,016"
2022-05-09 05:42:33.000,"442,021,766","202,509,216"
2022-05-09 05:42:59.000,"442,027,466","202,444,533"
2022-05-09 05:43:29.000,"442,001,816","202,388,566"
2022-05-09 05:43:47.000,"442,005,033","202,345,466"
2022-05-09 05:44:09.000,"4,420,368","202,312,066"
2022-05-09 05:44:32.000,"4,420,362","202,260,983"
2022-05-09 05:45:03.000,"442,098,533","202,257,033"
2022-05-09 05:45:33.000,"442,153,866","202,274,149"
2022-05-09 05:46:03.000,"44,220,385","202,306,933"
2022-05-09 05:46:33.000,"442,232,066","202,365,083"
2022-05-09 05:47:03.000,"44,224,375","202,383,266"
2022-05-09 05:47:32.000,"442,259,616","20,241,985"
2022-05-09 05:48:02.000,"442,281,233","202,477,699"
2022-05-09 05:48:33.000,"442,307,899","202,508,183"
2022-05-09 05:49:03.000,"44,232","202,573,833"
2022-05-09 05:49:33.000,"442,369,483","202,630,833"
2022-05-09 05:50:03.000,"442,408,216","202,699,783"
2022-05-09 05:50:33.000,"442,428,966","202,770,683"
2022-05-09 05:51:03.000,"44,246,905","2,028,283"
2022-05-09 05:51:33.000,"442,521,016","202,854,933"
2022-05-09 05:52:04.000,"442,585,883","20,286,455"
2022-05-09 05:52:34.000,"44,264,815","202,854,433"
2022-05-09 05:53:03.000,"442,706,383","2,028,391"
2022-05-09 05:53:33.000,"442,760,249","202,815,266"
2022-05-09 05:54:03.000,"442,813,483","202,777,849"
2022-05-09 05:54:33.000,"442,860,116","202,725,849"
2022-05-09 05:55:03.000,"4,429,034","2,026,695"
2022-05-09 05:55:34.000,"44,294,825","2,026,259"
2022-05-09 05:56:04.000,"442,998,266","2,026,002"
2022-05-09 05:56:34.000,"443,049,033","202,569,966"
2022-05-09 05:57:04.000,"443,079,216","202,503,066"
2022-05-09 05:57:34.000,"443,108,216","202,433,533"
2022-05-09 05:58:03.000,"44,314,885","202,374,249"
2022-05-09 05:58:34.000,"443,183,633","202,306,916"
2022-05-09 05:59:04.000,"4,432,184","202,258,433"
2022-05-09 05:59:34.000,"4,432,656","20,221,635"
2022-05-09 06:00:04.000,"443,326,633","202,166,666"
2022-05-09 06:00:34.000,"44,337,665","202,114,316"
2022-05-09 06:01:04.000,"44,341,965","202,046,333"
2022-05-09 06:01:34.000,"443,460,399","201,976,616"
2022-05-09 06:02:05.000,"443,501,316","201,925,316"
2022-05-09 06:02:35.000,"443,554,616","201,903,383"
2022-05-09 06:03:05.000,"443,604,766","20,190,805"
2022-05-09 06:03:34.000,"443,627,666","201,925,866"
2022-05-09 06:04:04.000,"443,645,066","2,019,573"
2022-05-09 06:04:20.000,"443,654,766","201,977,883"
2022-05-09 06:04:40.000,"44,366,925","20,195,265"
2022-05-09 06:05:10.000,"443,700,866","2,019,091"
2022-05-09 06:05:21.000,"443,709,366","201,889,366"
2022-05-09 06:05:52.000,"443,701,383","201,818,983"
2022-05-09 06:06:22.000,"443,695,316","201,751,233"
2022-05-09 06:06:52.000,"443,717,433","201,696,683"
2022-05-09 06:07:14.000,"44,370,075","201,668,333"
2022-05-09 06:07:44.000,"44,368,115","201,638,816"
2022-05-09 06:08:14.000,"44,366,455","201,599,466"
2022-05-09 06:08:44.000,"443,653,583","201,550,083"
2022-05-09 06:09:14.000,"443,651,233","201,497,416"
2022-05-09 06:09:44.000,"44,364,865","201,441,266"
2022-05-09 06:10:14.000,"443,647,766","201,385,966"
2022-05-09 06:10:44.000,"443,651,533","201,320,549"
2022-05-09 06:11:14.000,"443,637,616","201,250,049"
2022-05-09 06:11:44.000,"443,608,633","20,118,805"
2022-05-09 06:12:14.000,"4,435,855","201,146"
2022-05-09 06:12:45.000,"443,573,816","201,119,183"
2022-05-09 06:13:15.000,"443,544,666","201,058,633"
2022-05-09 06:13:45.000,"443,517,433","200,986,449"
2022-05-09 06:14:15.000,"4,434,785","200,929,266"
2022-05-09 06:14:44.000,"44,344,305","200,885,816"
2022-05-09 06:15:12.000,"443,413,483","20,084,875"
2022-05-09 06:15:42.000,"443,399,849","20,078,155"
2022-05-09 06:16:13.000,"443,363,199","200,731,416"
2022-05-09 06:16:43.000,"44,331,655","200,693,466"
2022-05-09 06:17:13.000,"44,326,245","200,702,483"
2022-05-09 06:17:43.000,"443,205,816","200,692,233"
2022-05-09 06:18:13.000,"443,151,133","2,006,637"
2022-05-09 06:18:43.000,"44,311,645","200,614,049"
2022-05-09 06:19:14.000,"443,087,966","200,558,366"
2022-05-09 06:19:44.000,"443,061,366","200,501,016"
2022-05-09 06:20:13.000,"443,040,466","200,436,466"
2022-05-09 06:20:43.000,"44,302,775","200,378,683"
2022-05-09 06:21:13.000,"443,018","200,330,783"
2022-05-09 06:21:43.000,"443,008,866","200,284,233"
2022-05-09 06:22:13.000,"442,997,633","2,002,297"
2022-05-09 06:22:44.000,"442,987,016","200,165,333"
2022-05-09 06:23:14.000,"442,976,783","2,000,993"
2022-05-09 06:23:44.000,"442,968,033","200,035,583"
2022-05-09 06:24:14.000,"442,958,633","199,972,283"
2022-05-09 06:24:44.000,"442,950,066","199,907,333"
2022-05-09 06:25:14.000,"442,942,949","199,841,783"
2022-05-09 06:25:43.000,"442,939,183","199,777,066"
2022-05-09 06:26:14.000,"4,429,372","199,708,933"
2022-05-09 06:26:44.000,"442,935,816","199,648,733"
2022-05-09 06:27:14.000,"442,925,616","199,591,316"
2022-05-09 06:27:44.000,"442,904,533","199,549,516"
2022-05-09 06:28:14.000,"44,288,425","199,494,866"
2022-05-09 06:28:44.000,"442,865,666","199,436,949"
2022-05-09 06:29:14.000,"442,847,583","199,382,216"
2022-05-09 06:29:45.000,"442,829,949","19,932,795"
2022-05-09 06:30:15.000,"442,815,266","199,284,366"
2022-05-09 06:30:45.000,"442,804,299","199,250,833"
2022-05-09 06:31:14.000,"442,789,483","199,204,816"
2022-05-09 06:31:44.000,"442,773,766","199,157,816"
2022-05-09 06:32:14.000,"442,757,216","199,107,316"
2022-05-09 06:32:44.000,"442,748,583","199,082,516"
2022-05-09 06:33:15.000,"442,742,483","1,990,632"
2022-05-09 06:33:45.000,"442,735,233","199,018,933"
2022-05-09 06:34:15.000,"442,732,783","198,972,749"
2022-05-09 06:34:45.000,"4,427,407","198,923,166"
2022-05-09 06:35:15.000,"442,743,416","1,988,804"
2022-05-09 06:35:45.000,"442,741,199","19,883,995"
2022-05-09 06:36:15.000,"442,739,933","198,820,116"
2022-05-09 06:36:45.000,"442,739,933","198,820,116"
2022-05-09 06:37:15.000,"442,739,249","19,880,135"
2022-05-09 06:37:23.000,"442,738,683","198,799,183"
2022-05-09 06:37:53.000,"442,721,133","198,800,933"
2022-05-09 06:38:23.000,"442,702,633","198,802,633"
2022-05-09 06:38:30.000,"442,700,433","198,802,083"
2022-05-09 06:39:00.000,"442,695,383","198,784,733"
2022-05-09 06:39:30.000,"44,266,505","198,773,066"
2022-05-09 06:40:01.000,"442,632,999","198,766,933"
2022-05-09 06:40:30.000,"442,619,649","198,720,383"
2022-05-09 06:40:43.000,"4,426,314","198,700,816"
2022-05-09 06:41:13.000,"442,668,899","1,986,711"
2022-05-09 06:41:20.000,"442,676,099","198,673,233"
2022-05-09 06:41:40.000,"44,269,695","198,686,166"
2022-05-09 06:42:09.000,"442,723,733","198,638,866"
2022-05-09 06:42:32.000,"442,718,033","198,594,616"
2022-05-09 06:43:02.000,"442,702,316","198,538,466"
2022-05-09 06:43:33.000,"442,694,383","198,479,116"
2022-05-09 06:44:03.000,"442,722,016","198,444,183"
2022-05-09 06:44:33.000,"442,741,533","198,389,683"
2022-05-09 06:44:38.000,"442,748,099","1,983,926"
2022-05-09 06:44:57.000,"442,773,599","19,839,735"
2022-05-09 06:45:27.000,"44,278,325","198,339,133"
2022-05-09 06:45:57.000,"442,788,916","198,282,266"
2022-05-09 06:46:27.000,"44,281,135","198,241,666"
2022-05-09 06:46:37.000,"442,806,099","198,225,616"
2022-05-09 06:47:08.000,"4,427,767","198,199,366"
2022-05-09 06:47:35.000,"442,753,366","198,175,766"
2022-05-09 06:47:40.000,"44,275,805","1,981,742"
2022-05-09 06:48:00.000,"442,773,649","198,167,116"
2022-05-09 06:48:20.000,"442,773,583","198,136,316"
2022-05-09 06:48:50.000,"442,761,083","198,105,233"
2022-05-09 06:49:03.000,"442,766,249","198,085,416"
2022-05-09 06:49:33.000,"442,794,666","1,980,644"
2022-05-09 06:50:00.000,"442,823,016","198,043,783"
2022-05-09 06:50:31.000,"442,828,183","197,994,766"
2022-05-09 06:50:46.000,"442,829,933","197,972,616"
2022-05-09 06:50:52.000,"442,835,099","197,972,033"
2022-05-09 06:51:11.000,"4,428,499","197,969,283"
2022-05-09 06:51:39.000,"44,286,795","19,793,565"
2022-05-09 06:52:00.000,"442,888,883","197,932,299"
2022-05-09 06:52:30.000,"442,906,966","197,871,833"
2022-05-09 06:52:59.000,"442,922,783","197,811,099"
2022-05-09 06:53:14.000,"44,293,105","197,786,716"
2022-05-09 06:53:45.000,"442,934","197,724,516"
2022-05-09 06:54:15.000,"442,922,733","1,976,569"
2022-05-09 06:54:26.000,"442,920,716","197,636,333"
2022-05-09 06:54:56.000,"442,952,366","197,587,883"
2022-05-09 06:55:18.000,"442,979,466","197,561,366"
2022-05-09 06:55:30.000,"442,994,816","19,755,135"
2022-05-09 06:55:37.000,"442,991,983","197,536,683"
2022-05-09 06:55:48.000,"442,985","197,518,266"
2022-05-09 06:56:18.000,"443,007,766","19,745,905"
2022-05-09 06:56:48.000,"443,020,066","197,401,766"
2022-05-09 06:57:19.000,"443,034,233","197,338,116"
2022-05-09 06:57:49.000,"4,430,416","19,726,965"
2022-05-09 06:58:15.000,"443,067,199","19,723,245"
2022-05-09 06:58:44.000,"443,112,666","197,223,416"
2022-05-09 06:59:14.000,"443,154,033","1,971,905"
2022-05-09 06:59:31.000,"443,173,183","197,174,583"
2022-05-09 06:59:40.000,"443,169,983","197,158,649"
2022-05-09 06:59:45.000,"443,171,116","197,151,916"
2022-05-09 07:00:15.000,"4,431,998","197,113,116"
2022-05-09 07:00:46.000,"443,218,833","197,066,916"
2022-05-09 07:00:52.000,"44,322,235","1,970,579"
2022-05-09 07:01:22.000,"443,220,216","197,006,399"
2022-05-09 07:01:31.000,"44,322,635","19,699,305"
2022-05-09 07:01:56.000,"443,258,016","196,983,749"
2022-05-09 07:02:26.000,"443,261,316","196,916,416"
2022-05-09 07:02:56.000,"443,259,066","196,850,699"
2022-05-09 07:03:26.000,"443,276,933","196,781,166"
2022-05-09 07:03:55.000,"443,290,366","19,671,965"
2022-05-09 07:04:26.000,"443,323,516","19,668,885"
2022-05-09 07:04:56.000,"443,348,266","196,653,016"
2022-05-09 07:05:26.000,"443,351,583","1,965,909"
2022-05-09 07:05:56.000,"44,334,865","19,653,685"
2022-05-09 07:06:26.000,"4,433,485","19,647,615"
2022-05-09 07:06:56.000,"443,362,866","196,423,416"
2022-05-09 07:07:27.000,"443,398,316","19,637,275"
2022-05-09 07:07:57.000,"443,442,316","19,633,085"
2022-05-09 07:08:27.000,"443,491,299","19,629,805"
2022-05-09 07:08:57.000,"44,354,115","1,962,809"
2022-05-09 07:09:26.000,"44,357,345","196,258,416"
2022-05-09 07:09:56.000,"443,599,683","19,620,485"
2022-05-09 07:10:26.000,"443,623,549","19,615,485"
2022-05-09 07:10:57.000,"443,649,999","196,117,683"
2022-05-09 07:11:27.000,"443,673,883","196,084,083"
2022-05-09 07:11:57.000,"4,436,987","196,050,149"
2022-05-09 07:12:27.000,"443,719,566","196,021,366"
2022-05-09 07:12:57.000,"443,727,266","196,008,049"
2022-05-09 07:13:27.000,"443,735,466","195,986,033"
2022-05-09 07:13:57.000,"44,374,365","195,959,149"
2022-05-09 07:14:28.000,"443,762,133","195,924,016"
2022-05-09 07:14:57.000,"443,782,349","195,864,516"
2022-05-09 07:15:27.000,"443,814,316","195,824"
2022-05-09 07:15:52.000,"443,824,099","195,786,966"
2022-05-09 07:16:22.000,"443,865,833","195,775,383"
2022-05-09 07:16:52.000,"443,895,716","195,730,333"
2022-05-09 07:17:22.000,"443,931,416","195,687,666"
2022-05-09 07:17:53.000,"44,397,215","195,655,533"
2022-05-09 07:18:23.000,"4,440,123","195,608,916"
2022-05-09 07:18:53.000,"444,055,933","19,556,275"
2022-05-09 07:19:23.000,"444,082,699","195,498,849"
2022-05-09 07:19:53.000,"444,111,783","195,437,483"
2022-05-09 07:20:11.000,"44,412,735","195,407,949"
2022-05-09 07:20:41.000,"444,160,199","195,388"
2022-05-09 07:20:56.000,"444,183,833","195,384,366"
2022-05-09 07:21:27.000,"444,236,366","195,395,216"
2022-05-09 07:21:57.000,"444,284,633","1,953,702"
2022-05-09 07:22:27.000,"444,321,966","195,311,116"
2022-05-09 07:22:57.000,"444,366,016","195,258,166"
2022-05-09 07:23:27.000,"444,382,883","195,186,783"
2022-05-09 07:23:57.000,"444,410,716","195,129,533"
2022-05-09 07:24:17.000,"44,442,775","195,086,816"
2022-05-09 07:24:38.000,"444,435,583","195,041,549"
2022-05-09 07:25:08.000,"444,483,033","195,008,316"
2022-05-09 07:25:33.000,"444,498,166","194,957,966"
2022-05-09 07:26:02.000,"444,510,066","19,489,185"
2022-05-09 07:26:18.000,"444,510,016","194,870,933"
2022-05-09 07:26:29.000,"444,501,483","194,875,216"
2022-05-09 07:26:59.000,"4,444,621","1,949,086"
2022-05-09 07:27:29.000,"44,442,445","194,909,966"
2022-05-09 07:28:00.000,"444,398,299","19,490,295"
2022-05-09 07:28:30.000,"444,367,866","194,864,883"
2022-05-09 07:29:00.000,"4,443,358","194,827,283"
2022-05-09 07:29:04.000,"444,336,516","194,822,366"
2022-05-09 07:29:11.000,"444,333,883","194,812,483"
2022-05-09 07:29:41.000,"44,429,625","194,782,916"
2022-05-09 07:30:11.000,"444,269,466","194,750,016"
2022-05-09 07:30:40.000,"444,269,283","194,750,116"
2022-05-09 07:30:58.000,"444,269,816","194,751,016"
2022-05-09 07:31:12.000,"444,268,633","194,755,066"
2022-05-09 07:31:12.010,"444,268,633","194,755,066"
2022-05-09 07:32:13.000,"444,268,633","194,755,066"
2022-05-09 08:29:03.000,"444,268,183","194,755,383"
2022-05-09 08:29:04.000,"444,268,183","194,755,383"
2022-05-09 08:29:04.010,"444,268,183","194,755,383"
2022-05-09 08:29:14.000,"444,269,316","194,754,733"
2022-05-09 08:29:20.000,"444,269,283","194,752,733"
2022-05-09 08:29:50.000,"444,269,133","19,475,275"
2022-05-09 08:30:21.000,"444,268,783","194,752,383"
2022-05-09 08:30:40.000,"444,269,733","1,947,515"
2022-05-09 08:31:10.000,"44,428,555","194,763,499"
2022-05-09 08:31:40.000,"444,303,383","194,791,883"
2022-05-09 08:32:09.000,"444,331,449","194,809,283"
2022-05-09 08:32:39.000,"44,435,245","194,836,433"
2022-05-09 08:33:09.000,"444,376,033","1,948,742"
2022-05-09 08:33:40.000,"444,406,966","194,903,483"
2022-05-09 08:34:10.000,"44,443,835","194,917,433"
2022-05-09 08:34:40.000,"44,447,455","1,949,004"
2022-05-09 08:35:10.000,"444,504,533","194,873,066"
2022-05-09 08:35:18.000,"4,445,104","194,873,133"
2022-05-09 08:35:44.000,"444,505,483","19,491,645"
2022-05-09 08:36:14.000,"444,499,383","194,973,733"
2022-05-09 08:36:44.000,"444,471,966","195,024,449"
2022-05-09 08:37:15.000,"444,425,999","195,054,833"
2022-05-09 08:37:44.000,"444,415,299","195,126,583"
2022-05-09 08:38:14.000,"444,385,466","195,177,033"
2022-05-09 08:38:44.000,"444,374,483","1,952,468"
2022-05-09 08:39:14.000,"444,333,966","195,295,783"
2022-05-09 08:39:44.000,"444,304,233","195,351,433"
2022-05-09 08:40:14.000,"444,262,466","195,379,266"
2022-05-09 08:40:45.000,"444,212,166","19,539,855"
2022-05-09 08:41:15.000,"444,162,866","195,385,599"
2022-05-09 08:41:45.000,"44,411,845","19,541,225"
2022-05-09 08:41:53.000,"444,112,133","195,427,483"
2022-05-09 08:42:23.000,"44,408,805","195,492,116"
2022-05-09 08:42:53.000,"444,063,083","195,545,033"
2022-05-09 08:43:22.000,"444,029,899","195,595,766"
2022-05-09 08:43:53.000,"4,439,814","195,632,916"
2022-05-09 08:44:23.000,"443,952,516","1,956,755"
2022-05-09 08:44:53.000,"443,913,883","195,716,866"
2022-05-09 08:45:23.000,"443,884,933","195,760,333"
2022-05-09 08:45:53.000,"443,844,033","195,790,933"
2022-05-09 08:46:16.000,"443,815,433","195,798,266"
2022-05-09 08:46:36.000,"443,808,533","195,830,916"
2022-05-09 08:46:49.000,"443,794,716","195,838,616"
2022-05-09 08:47:20.000,"4,437,683","195,896"
2022-05-09 08:47:50.000,"443,748,249","195,945,933"
2022-05-09 08:48:19.000,"44,373,675","195,981,416"
2022-05-09 08:48:49.000,"443,729,783","196,003,266"
2022-05-09 08:48:53.000,"443,729,783","196,003,266"
2022-05-09 08:48:59.000,"443,729,783","196,003,266"
2022-05-09 08:49:29.000,"443,715,333","196,027,999"
2022-05-09 08:49:59.000,"443,698,133","196,050,666"
2022-05-09 08:50:29.000,"44,367,015","196,088,883"
2022-05-09 08:51:00.000,"443,638,483","196,130,816"
2022-05-09 08:51:30.000,"443,615,066","196,178,366"
2022-05-09 08:52:00.000,"443,594,583","19,623,015"
2022-05-09 08:52:30.000,"443,562,416","196,274,466"
2022-05-09 08:53:00.000,"4,435,234","19,629,175"
2022-05-09 08:53:30.000,"443,472,233","196,305,033"
2022-05-09 08:53:59.000,"443,426,766","196,344,933"
2022-05-09 08:54:30.000,"44,337,845","196,391,399"
2022-05-09 08:55:00.000,"4,433,533","196,454,283"
2022-05-09 08:55:30.000,"443,347,133","196,518,916"
2022-05-09 08:56:00.000,"443,342,316","196,573,766"
2022-05-09 08:56:07.000,"44,334,245","196,575,566"
2022-05-09 08:56:07.010,"44,334,245","196,575,566"
2022-05-09 08:57:06.000,"44,334,245","196,575,566"
2022-05-09 08:57:17.000,"443,342,466","196,575,483"
2022-05-09 08:57:17.010,"443,342,466","196,575,483"
2022-05-09 08:57:20.000,"443,342,466","196,575,483"
2022-05-09 08:57:33.000,"443,343,166","196,577,166"
2022-05-09 08:58:03.000,"44,335,425","1,966,077"
2022-05-09 08:58:33.000,"443,341,316","1,966,661"
2022-05-09 08:58:51.000,"443,325,416","196,680,583"
2022-05-09 08:59:02.000,"443,316,316","196,692,866"
2022-05-09 08:59:27.000,"44,329,035","1,967,167"
2022-05-09 08:59:57.000,"443,277,999","196,771,383"
2022-05-09 09:00:27.000,"4,432,609","196,839,283"
2022-05-09 09:00:57.000,"443,259,983","196,912,216"
2022-05-09 09:01:28.000,"443,257,099","196,984,366"
2022-05-09 09:01:37.000,"443,246,333","1,969,974"
2022-05-09 09:02:01.000,"443,219,333","197,007,883"
2022-05-09 09:02:31.000,"443,221,799","197,056,733"
2022-05-09 09:02:37.000,"44,322,065","1,970,653"
2022-05-09 09:03:07.000,"443,197,633","197,098,066"
2022-05-09 09:03:37.000,"4,431,819","197,148,466"
2022-05-09 09:03:50.000,"443,168,916","197,156,866"
2022-05-09 09:04:07.000,"44,316,685","19,718,085"
2022-05-09 09:04:38.000,"443,133,816","197,206,166"
2022-05-09 09:05:07.000,"443,093,266","1,972,423"
